timestamp,commune,pm2_5,pm10,latitude,longitude,source
2025-06-02T13:00,maipu,66.8,66.8,-33.5106,-70.7578,open-meteo
2025-06-02T14:00,maipu,76.8,77.1,-33.5106,-70.7578,open-meteo
2025-06-02T15:00,maipu,80.3,81.0,-33.5106,-70.7578,open-meteo
2025-06-02T16:00,maipu,95.7,97.8,-33.5106,-70.7578,open-meteo
2025-06-02T17:00,maipu,122.5,125.7,-33.5106,-70.7578,open-meteo
2025-06-02T18:00,maipu,151.8,155.1,-33.5106,-70.7578,open-meteo
2025-06-02T19:00,maipu,192.8,195.1,-33.5106,-70.7578,open-meteo
2025-06-02T20:00,maipu,217.0,218.4,-33.5106,-70.7578,open-meteo
2025-06-02T21:00,maipu,202.6,204.0,-33.5106,-70.7578,open-meteo
2025-06-02T22:00,maipu,174.6,176.5,-33.5106,-70.7578,open-meteo
2025-06-02T23:00,maipu,157.9,160.2,-33.5106,-70.7578,open-meteo
2025-06-03T00:00,maipu,172.3,175.6,-33.5106,-70.7578,open-meteo
2025-06-03T01:00,maipu,169.5,173.7,-33.5106,-70.7578,open-meteo
2025-06-03T02:00,maipu,160.2,164.8,-33.5106,-70.7578,open-meteo
2025-06-03T03:00,maipu,150.4,155.1,-33.5106,-70.7578,open-meteo
2025-06-03T04:00,maipu,142.5,147.1,-33.5106,-70.7578,open-meteo
2025-06-03T05:00,maipu,135.5,139.2,-33.5106,-70.7578,open-meteo
2025-06-03T06:00,maipu,124.3,128.1,-33.5106,-70.7578,open-meteo
2025-06-03T07:00,maipu,108.7,112.2,-33.5106,-70.7578,open-meteo
2025-06-03T08:00,maipu,94.1,97.1,-33.5106,-70.7578,open-meteo
2025-06-03T09:00,maipu,81.7,84.8,-33.5106,-70.7578,open-meteo
2025-06-03T10:00,maipu,73.6,76.4,-33.5106,-70.7578,open-meteo
2025-06-03T11:00,maipu,72.9,75.4,-33.5106,-70.7578,open-meteo
2025-06-03T12:00,maipu,84.5,86.8,-33.5106,-70.7578,open-meteo
2025-06-03T13:00,maipu,109.4,111.5,-33.5106,-70.7578,open-meteo
2025-06-03T14:00,maipu,105.5,108.5,-33.5106,-70.7578,open-meteo
2025-06-03T15:00,maipu,117.3,121.1,-33.5106,-70.7578,open-meteo
2025-06-03T16:00,maipu,116.4,120.1,-33.5106,-70.7578,open-meteo
2025-06-03T17:00,maipu,135.0,137.8,-33.5106,-70.7578,open-meteo
2025-06-03T18:00,maipu,138.3,139.7,-33.5106,-70.7578,open-meteo
2025-06-03T19:00,maipu,145.3,145.8,-33.5106,-70.7578,open-meteo
2025-06-03T20:00,maipu,154.1,154.6,-33.5106,-70.7578,open-meteo
2025-06-03T21:00,maipu,158.8,159.3,-33.5106,-70.7578,open-meteo
2025-06-03T22:00,maipu,170.0,170.9,-33.5106,-70.7578,open-meteo
2025-06-03T23:00,maipu,182.5,184.4,-33.5106,-70.7578,open-meteo
2025-06-04T00:00,maipu,165.8,168.1,-33.5106,-70.7578,open-meteo
2025-06-04T01:00,maipu,161.6,163.9,-33.5106,-70.7578,open-meteo
2025-06-04T02:00,maipu,152.7,154.6,-33.5106,-70.7578,open-meteo
2025-06-04T03:00,maipu,150.9,153.7,-33.5106,-70.7578,open-meteo
2025-06-04T04:00,maipu,147.6,150.9,-33.5106,-70.7578,open-meteo
2025-06-04T05:00,maipu,137.4,139.7,-33.5106,-70.7578,open-meteo
2025-06-04T06:00,maipu,128.1,130.9,-33.5106,-70.7578,open-meteo
2025-06-04T07:00,maipu,123.9,126.2,-33.5106,-70.7578,open-meteo
2025-06-04T08:00,maipu,121.5,123.4,-33.5106,-70.7578,open-meteo
2025-06-04T09:00,maipu,118.5,120.6,-33.5106,-70.7578,open-meteo
2025-06-04T10:00,maipu,115.0,117.3,-33.5106,-70.7578,open-meteo
2025-06-04T11:00,maipu,116.9,119.7,-33.5106,-70.7578,open-meteo
2025-06-04T12:00,maipu,105.9,109.4,-33.5106,-70.7578,open-meteo
2025-06-04T13:00,maipu,114.3,118.0,-33.5106,-70.7578,open-meteo
2025-06-04T14:00,maipu,136.4,140.6,-33.5106,-70.7578,open-meteo
2025-06-04T15:00,maipu,131.3,134.6,-33.5106,-70.7578,open-meteo
2025-06-04T16:00,maipu,111.5,111.8,-33.5106,-70.7578,open-meteo
2025-06-04T17:00,maipu,97.8,98.0,-33.5106,-70.7578,open-meteo
2025-06-04T18:00,maipu,85.2,85.4,-33.5106,-70.7578,open-meteo
2025-06-04T19:00,maipu,78.0,78.5,-33.5106,-70.7578,open-meteo
2025-06-04T20:00,maipu,75.2,75.4,-33.5106,-70.7578,open-meteo
2025-06-04T21:00,maipu,86.1,86.1,-33.5106,-70.7578,open-meteo
2025-06-04T22:00,maipu,104.8,105.0,-33.5106,-70.7578,open-meteo
2025-06-04T23:00,maipu,120.1,120.1,-33.5106,-70.7578,open-meteo
2025-06-05T00:00,maipu,128.5,129.0,-33.5106,-70.7578,open-meteo
2025-06-05T01:00,maipu,114.1,114.8,-33.5106,-70.7578,open-meteo
2025-06-05T02:00,maipu,113.9,115.5,-33.5106,-70.7578,open-meteo
2025-06-05T03:00,maipu,112.9,115.7,-33.5106,-70.7578,open-meteo
2025-06-05T04:00,maipu,110.1,113.6,-33.5106,-70.7578,open-meteo
2025-06-05T05:00,maipu,109.2,112.7,-33.5106,-70.7578,open-meteo
2025-06-05T06:00,maipu,109.7,113.2,-33.5106,-70.7578,open-meteo
2025-06-05T07:00,maipu,100.1,103.4,-33.5106,-70.7578,open-meteo
2025-06-05T08:00,maipu,88.9,91.7,-33.5106,-70.7578,open-meteo
2025-06-05T09:00,maipu,76.6,79.2,-33.5106,-70.7578,open-meteo
2025-06-05T10:00,maipu,65.7,68.0,-33.5106,-70.7578,open-meteo
2025-06-05T11:00,maipu,61.9,63.8,-33.5106,-70.7578,open-meteo
2025-06-05T12:00,maipu,55.1,55.4,-33.5106,-70.7578,open-meteo
2025-06-05T13:00,maipu,72.6,72.9,-33.5106,-70.7578,open-meteo
2025-06-05T14:00,maipu,87.3,88.0,-33.5106,-70.7578,open-meteo
2025-06-05T15:00,maipu,102.0,103.6,-33.5106,-70.7578,open-meteo
2025-06-05T16:00,maipu,62.4,63.3,-33.5106,-70.7578,open-meteo
2025-06-05T17:00,maipu,58.1,58.6,-33.5106,-70.7578,open-meteo
2025-06-05T18:00,maipu,63.3,63.8,-33.5106,-70.7578,open-meteo
2025-06-05T19:00,maipu,65.7,65.9,-33.5106,-70.7578,open-meteo
2025-06-05T20:00,maipu,71.9,72.2,-33.5106,-70.7578,open-meteo
2025-06-05T21:00,maipu,95.7,95.9,-33.5106,-70.7578,open-meteo
2025-06-05T22:00,maipu,119.2,119.2,-33.5106,-70.7578,open-meteo
2025-06-05T23:00,maipu,137.8,137.8,-33.5106,-70.7578,open-meteo
2025-06-06T00:00,maipu,138.8,139.2,-33.5106,-70.7578,open-meteo
2025-06-06T01:00,maipu,141.6,142.0,-33.5106,-70.7578,open-meteo
2025-06-06T02:00,maipu,142.5,143.9,-33.5106,-70.7578,open-meteo
2025-06-06T03:00,maipu,146.2,148.5,-33.5106,-70.7578,open-meteo
2025-06-06T04:00,maipu,150.9,154.1,-33.5106,-70.7578,open-meteo
2025-06-06T05:00,maipu,142.5,145.8,-33.5106,-70.7578,open-meteo
2025-06-06T06:00,maipu,123.9,126.7,-33.5106,-70.7578,open-meteo
2025-06-06T07:00,maipu,108.5,111.3,-33.5106,-70.7578,open-meteo
2025-06-06T08:00,maipu,93.8,96.4,-33.5106,-70.7578,open-meteo
2025-06-06T09:00,maipu,82.2,84.5,-33.5106,-70.7578,open-meteo
2025-06-06T10:00,maipu,72.9,75.2,-33.5106,-70.7578,open-meteo
2025-06-06T11:00,maipu,71.7,74.3,-33.5106,-70.7578,open-meteo
2025-06-06T12:00,maipu,56.6,56.7,-33.5106,-70.7578,open-meteo
2025-06-06T13:00,maipu,74.7,74.7,-33.5106,-70.7578,open-meteo
2025-06-06T14:00,maipu,92.2,92.9,-33.5106,-70.7578,open-meteo
2025-06-06T15:00,maipu,88.5,91.0,-33.5106,-70.7578,open-meteo
2025-06-06T16:00,maipu,59.6,60.5,-33.5106,-70.7578,open-meteo
2025-06-06T17:00,maipu,61.7,61.7,-33.5106,-70.7578,open-meteo
2025-06-06T18:00,maipu,58.3,58.4,-33.5106,-70.7578,open-meteo
2025-06-06T19:00,maipu,53.8,53.8,-33.5106,-70.7578,open-meteo
2025-06-06T20:00,maipu,56.2,56.2,-33.5106,-70.7578,open-meteo
2025-06-06T21:00,maipu,67.3,67.5,-33.5106,-70.7578,open-meteo
2025-06-06T22:00,maipu,82.4,82.7,-33.5106,-70.7578,open-meteo
2025-06-06T23:00,maipu,94.3,94.5,-33.5106,-70.7578,open-meteo
2025-06-07T00:00,maipu,100.8,101.5,-33.5106,-70.7578,open-meteo
2025-06-07T01:00,maipu,109.9,110.6,-33.5106,-70.7578,open-meteo
2025-06-07T02:00,maipu,118.7,119.7,-33.5106,-70.7578,open-meteo
2025-06-07T03:00,maipu,110.1,110.8,-33.5106,-70.7578,open-meteo
2025-06-07T04:00,maipu,105.7,106.4,-33.5106,-70.7578,open-meteo
2025-06-07T05:00,maipu,105.2,106.2,-33.5106,-70.7578,open-meteo
2025-06-07T06:00,maipu,106.9,107.6,-33.5106,-70.7578,open-meteo
2025-06-07T07:00,maipu,107.3,108.3,-33.5106,-70.7578,open-meteo
2025-06-07T08:00,maipu,105.0,105.7,-33.5106,-70.7578,open-meteo
2025-06-07T09:00,maipu,95.9,96.6,-33.5106,-70.7578,open-meteo
2025-06-07T10:00,maipu,85.7,86.8,-33.5106,-70.7578,open-meteo
2025-06-07T11:00,maipu,81.7,83.4,-33.5106,-70.7578,open-meteo
2025-06-07T12:00,maipu,71.7,71.9,-33.5106,-70.7578,open-meteo
2025-06-07T13:00,maipu,78.0,78.5,-33.5106,-70.7578,open-meteo
2025-06-07T14:00,maipu,91.5,92.0,-33.5106,-70.7578,open-meteo
2025-06-07T15:00,maipu,97.6,98.0,-33.5106,-70.7578,open-meteo
2025-06-07T16:00,maipu,100.4,100.8,-33.5106,-70.7578,open-meteo
2025-06-07T17:00,maipu,94.1,94.3,-33.5106,-70.7578,open-meteo
2025-06-07T18:00,maipu,84.5,84.8,-33.5106,-70.7578,open-meteo
2025-06-07T19:00,maipu,75.9,76.4,-33.5106,-70.7578,open-meteo
2025-06-07T20:00,maipu,74.3,74.5,-33.5106,-70.7578,open-meteo
2025-06-07T21:00,maipu,89.2,89.4,-33.5106,-70.7578,open-meteo
2025-06-07T22:00,maipu,107.6,108.0,-33.5106,-70.7578,open-meteo
2025-06-07T23:00,maipu,122.0,122.0,-33.5106,-70.7578,open-meteo
2025-06-08T00:00,maipu,128.1,128.5,-33.5106,-70.7578,open-meteo
2025-06-08T01:00,maipu,133.6,134.1,-33.5106,-70.7578,open-meteo
2025-06-08T02:00,maipu,140.6,141.1,-33.5106,-70.7578,open-meteo
2025-06-08T03:00,maipu,150.9,151.3,-33.5106,-70.7578,open-meteo
2025-06-08T04:00,maipu,142.0,143.0,-33.5106,-70.7578,open-meteo
2025-06-08T05:00,maipu,122.9,123.9,-33.5106,-70.7578,open-meteo
2025-06-08T06:00,maipu,112.9,113.6,-33.5106,-70.7578,open-meteo
2025-06-08T07:00,maipu,107.6,108.3,-33.5106,-70.7578,open-meteo
2025-06-08T08:00,maipu,103.6,104.5,-33.5106,-70.7578,open-meteo
2025-06-08T09:00,maipu,101.0,102.0,-33.5106,-70.7578,open-meteo
2025-06-08T10:00,maipu,102.0,102.9,-33.5106,-70.7578,open-meteo
2025-06-08T11:00,maipu,102.2,102.9,-33.5106,-70.7578,open-meteo
2025-06-08T12:00,maipu,67.3,67.3,-33.5106,-70.7578,open-meteo
2025-06-08T13:00,maipu,83.4,83.6,-33.5106,-70.7578,open-meteo
2025-06-08T14:00,maipu,98.7,99.4,-33.5106,-70.7578,open-meteo
2025-06-08T15:00,maipu,110.8,112.7,-33.5106,-70.7578,open-meteo
2025-06-08T16:00,maipu,82.0,84.5,-33.5106,-70.7578,open-meteo
2025-06-08T17:00,maipu,84.5,85.7,-33.5106,-70.7578,open-meteo
2025-06-08T18:00,maipu,71.5,71.9,-33.5106,-70.7578,open-meteo
2025-06-08T19:00,maipu,70.3,70.5,-33.5106,-70.7578,open-meteo
2025-06-08T20:00,maipu,78.9,79.2,-33.5106,-70.7578,open-meteo
2025-06-08T21:00,maipu,98.3,98.5,-33.5106,-70.7578,open-meteo
2025-06-08T22:00,maipu,120.6,120.6,-33.5106,-70.7578,open-meteo
2025-06-08T23:00,maipu,135.5,136.4,-33.5106,-70.7578,open-meteo
2025-06-09T00:00,maipu,124.3,125.7,-33.5106,-70.7578,open-meteo
2025-06-09T01:00,maipu,128.5,132.2,-33.5106,-70.7578,open-meteo
2025-06-09T02:00,maipu,128.1,131.3,-33.5106,-70.7578,open-meteo
2025-06-09T03:00,maipu,131.8,134.6,-33.5106,-70.7578,open-meteo
2025-06-09T04:00,maipu,128.5,130.9,-33.5106,-70.7578,open-meteo
2025-06-09T05:00,maipu,115.0,117.1,-33.5106,-70.7578,open-meteo
2025-06-09T06:00,maipu,99.7,101.7,-33.5106,-70.7578,open-meteo
2025-06-09T07:00,maipu,86.1,87.8,-33.5106,-70.7578,open-meteo
2025-06-09T08:00,maipu,72.9,74.3,-33.5106,-70.7578,open-meteo
2025-06-09T09:00,maipu,60.1,61.2,-33.5106,-70.7578,open-meteo
2025-06-09T10:00,maipu,49.9,50.8,-33.5106,-70.7578,open-meteo
2025-06-09T11:00,maipu,47.4,47.8,-33.5106,-70.7578,open-meteo
2025-06-09T12:00,maipu,49.1,49.1,-33.5106,-70.7578,open-meteo
2025-06-09T13:00,maipu,67.3,67.3,-33.5106,-70.7578,open-meteo
2025-06-09T14:00,maipu,80.8,81.0,-33.5106,-70.7578,open-meteo
2025-06-09T15:00,maipu,91.7,92.7,-33.5106,-70.7578,open-meteo
2025-06-09T16:00,maipu,110.8,113.6,-33.5106,-70.7578,open-meteo
2025-06-09T17:00,maipu,66.4,67.3,-33.5106,-70.7578,open-meteo
2025-06-09T18:00,maipu,65.4,65.7,-33.5106,-70.7578,open-meteo
2025-06-09T19:00,maipu,75.0,75.0,-33.5106,-70.7578,open-meteo
2025-06-09T20:00,maipu,95.5,95.5,-33.5106,-70.7578,open-meteo
2025-06-09T21:00,maipu,119.2,119.7,-33.5106,-70.7578,open-meteo
2025-06-09T22:00,maipu,134.6,135.5,-33.5106,-70.7578,open-meteo
2025-06-09T23:00,maipu,138.3,141.1,-33.5106,-70.7578,open-meteo
2025-06-10T00:00,maipu,122.0,125.7,-33.5106,-70.7578,open-meteo
2025-06-10T01:00,maipu,118.5,121.1,-33.5106,-70.7578,open-meteo
2025-06-10T02:00,maipu,114.3,116.2,-33.5106,-70.7578,open-meteo
2025-06-10T03:00,maipu,109.0,110.6,-33.5106,-70.7578,open-meteo
2025-06-10T04:00,maipu,99.9,101.0,-33.5106,-70.7578,open-meteo
2025-06-10T05:00,maipu,86.4,87.1,-33.5106,-70.7578,open-meteo
2025-06-10T06:00,maipu,72.4,72.6,-33.5106,-70.7578,open-meteo
2025-06-10T07:00,maipu,58.7,58.8,-33.5106,-70.7578,open-meteo
2025-06-10T08:00,maipu,46.4,46.7,-33.5106,-70.7578,open-meteo
2025-06-10T09:00,maipu,36.6,36.7,-33.5106,-70.7578,open-meteo
2025-06-10T10:00,maipu,29.9,29.9,-33.5106,-70.7578,open-meteo
2025-06-10T11:00,maipu,31.0,31.1,-33.5106,-70.7578,open-meteo
2025-06-10T12:00,maipu,41.9,41.9,-33.5106,-70.7578,open-meteo
2025-06-10T13:00,maipu,61.0,61.0,-33.5106,-70.7578,open-meteo
2025-06-10T14:00,maipu,72.9,73.1,-33.5106,-70.7578,open-meteo
2025-06-10T15:00,maipu,83.1,84.3,-33.5106,-70.7578,open-meteo
2025-06-10T16:00,maipu,83.6,85.7,-33.5106,-70.7578,open-meteo
2025-06-10T17:00,maipu,57.6,58.4,-33.5106,-70.7578,open-meteo
2025-06-10T18:00,maipu,46.3,46.4,-33.5106,-70.7578,open-meteo
2025-06-10T19:00,maipu,56.3,56.3,-33.5106,-70.7578,open-meteo
2025-06-10T20:00,maipu,80.3,80.3,-33.5106,-70.7578,open-meteo
2025-06-10T21:00,maipu,104.8,104.8,-33.5106,-70.7578,open-meteo
2025-06-10T22:00,maipu,129.5,129.5,-33.5106,-70.7578,open-meteo
2025-06-10T23:00,maipu,146.2,146.2,-33.5106,-70.7578,open-meteo
2025-06-11T00:00,maipu,146.2,146.2,-33.5106,-70.7578,open-meteo
2025-06-11T01:00,maipu,142.5,145.8,-33.5106,-70.7578,open-meteo
2025-06-11T02:00,maipu,142.5,147.1,-33.5106,-70.7578,open-meteo
2025-06-11T03:00,maipu,145.3,149.5,-33.5106,-70.7578,open-meteo
2025-06-11T04:00,maipu,130.4,134.1,-33.5106,-70.7578,open-meteo
2025-06-11T05:00,maipu,109.7,112.5,-33.5106,-70.7578,open-meteo
2025-06-11T06:00,maipu,93.4,95.7,-33.5106,-70.7578,open-meteo
2025-06-11T07:00,maipu,79.6,81.5,-33.5106,-70.7578,open-meteo
2025-06-11T08:00,maipu,63.1,65.0,-33.5106,-70.7578,open-meteo
2025-06-11T09:00,maipu,57.9,60.1,-33.5106,-70.7578,open-meteo
2025-06-11T10:00,maipu,55.2,57.7,-33.5106,-70.7578,open-meteo
2025-06-11T11:00,maipu,60.3,62.9,-33.5106,-70.7578,open-meteo
2025-06-11T12:00,maipu,72.9,75.0,-33.5106,-70.7578,open-meteo
2025-06-11T13:00,maipu,79.9,82.2,-33.5106,-70.7578,open-meteo
2025-06-11T14:00,maipu,94.1,97.1,-33.5106,-70.7578,open-meteo
2025-06-11T15:00,maipu,72.6,74.0,-33.5106,-70.7578,open-meteo
2025-06-11T16:00,maipu,82.9,83.6,-33.5106,-70.7578,open-meteo
2025-06-11T17:00,maipu,91.3,92.0,-33.5106,-70.7578,open-meteo
2025-06-11T18:00,maipu,97.1,97.8,-33.5106,-70.7578,open-meteo
2025-06-11T19:00,maipu,95.5,96.2,-33.5106,-70.7578,open-meteo
2025-06-11T20:00,maipu,91.5,92.0,-33.5106,-70.7578,open-meteo
2025-06-11T21:00,maipu,88.5,88.7,-33.5106,-70.7578,open-meteo
2025-06-11T22:00,maipu,86.4,86.8,-33.5106,-70.7578,open-meteo
2025-06-11T23:00,maipu,85.0,85.4,-33.5106,-70.7578,open-meteo
2025-06-12T00:00,maipu,105.5,106.2,-33.5106,-70.7578,open-meteo
2025-06-12T01:00,maipu,110.8,111.5,-33.5106,-70.7578,open-meteo
2025-06-12T02:00,maipu,111.8,112.5,-33.5106,-70.7578,open-meteo
2025-06-12T03:00,maipu,117.6,118.3,-33.5106,-70.7578,open-meteo
2025-06-12T04:00,maipu,118.0,118.5,-33.5106,-70.7578,open-meteo
2025-06-12T05:00,maipu,101.7,102.2,-33.5106,-70.7578,open-meteo
2025-06-12T06:00,maipu,85.7,86.4,-33.5106,-70.7578,open-meteo
2025-06-12T07:00,maipu,77.5,78.2,-33.5106,-70.7578,open-meteo
2025-06-12T08:00,maipu,71.5,72.2,-33.5106,-70.7578,open-meteo
2025-06-12T09:00,maipu,58.9,59.8,-33.5106,-70.7578,open-meteo
2025-06-12T10:00,maipu,50.6,51.2,-33.5106,-70.7578,open-meteo
2025-06-12T11:00,maipu,47.0,47.4,-33.5106,-70.7578,open-meteo
2025-06-12T12:00,maipu,16.3,16.4,-33.5106,-70.7578,open-meteo
2025-06-12T13:00,maipu,19.7,19.8,-33.5106,-70.7578,open-meteo
2025-06-12T14:00,maipu,31.1,31.2,-33.5106,-70.7578,open-meteo
2025-06-12T15:00,maipu,37.3,37.6,-33.5106,-70.7578,open-meteo
2025-06-12T16:00,maipu,36.6,37.3,-33.5106,-70.7578,open-meteo
2025-06-12T17:00,maipu,34.5,35.3,-33.5106,-70.7578,open-meteo
2025-06-12T18:00,maipu,31.7,32.4,-33.5106,-70.7578,open-meteo
2025-06-12T19:00,maipu,26.2,26.8,-33.5106,-70.7578,open-meteo
2025-06-12T20:00,maipu,21.6,22.2,-33.5106,-70.7578,open-meteo
2025-06-12T21:00,maipu,31.9,32.6,-33.5106,-70.7578,open-meteo
2025-06-12T22:00,maipu,49.4,50.2,-33.5106,-70.7578,open-meteo
2025-06-12T23:00,maipu,68.7,69.4,-33.5106,-70.7578,open-meteo
2025-06-13T00:00,maipu,43.5,44.6,-33.5106,-70.7578,open-meteo
2025-06-13T01:00,maipu,51.3,52.4,-33.5106,-70.7578,open-meteo
2025-06-13T02:00,maipu,71.5,72.6,-33.5106,-70.7578,open-meteo
2025-06-13T03:00,maipu,81.7,82.9,-33.5106,-70.7578,open-meteo
2025-06-13T04:00,maipu,87.8,88.9,-33.5106,-70.7578,open-meteo
2025-06-13T05:00,maipu,85.7,87.1,-33.5106,-70.7578,open-meteo
2025-06-13T06:00,maipu,78.7,80.1,-33.5106,-70.7578,open-meteo
2025-06-13T07:00,maipu,70.3,71.7,-33.5106,-70.7578,open-meteo
2025-06-13T08:00,maipu,61.0,62.2,-33.5106,-70.7578,open-meteo
2025-06-13T09:00,maipu,52.5,53.2,-33.5106,-70.7578,open-meteo
2025-06-13T10:00,maipu,46.1,46.6,-33.5106,-70.7578,open-meteo
2025-06-13T11:00,maipu,45.6,46.1,-33.5106,-70.7578,open-meteo
2025-06-13T12:00,maipu,88.0,89.4,-33.5106,-70.7578,open-meteo
2025-06-13T13:00,maipu,112.5,114.1,-33.5106,-70.7578,open-meteo
2025-06-13T14:00,maipu,82.7,85.4,-33.5106,-70.7578,open-meteo
2025-06-13T15:00,maipu,52.0,54.2,-33.5106,-70.7578,open-meteo
2025-06-13T16:00,maipu,55.5,56.2,-33.5106,-70.7578,open-meteo
2025-06-13T17:00,maipu,52.7,52.9,-33.5106,-70.7578,open-meteo
2025-06-13T18:00,maipu,44.8,45.1,-33.5106,-70.7578,open-meteo
2025-06-13T19:00,maipu,39.3,39.6,-33.5106,-70.7578,open-meteo
2025-06-13T20:00,maipu,38.1,38.4,-33.5106,-70.7578,open-meteo
2025-06-13T21:00,maipu,43.0,43.3,-33.5106,-70.7578,open-meteo
2025-06-13T22:00,maipu,55.4,55.8,-33.5106,-70.7578,open-meteo
2025-06-13T23:00,maipu,71.0,71.7,-33.5106,-70.7578,open-meteo
2025-06-14T00:00,maipu,114.3,115.0,-33.5106,-70.7578,open-meteo
2025-06-14T01:00,maipu,116.6,117.3,-33.5106,-70.7578,open-meteo
2025-06-14T02:00,maipu,117.1,118.0,-33.5106,-70.7578,open-meteo
2025-06-14T03:00,maipu,111.3,112.2,-33.5106,-70.7578,open-meteo
2025-06-14T04:00,maipu,100.8,101.3,-33.5106,-70.7578,open-meteo
2025-06-14T05:00,maipu,79.6,79.9,-33.5106,-70.7578,open-meteo
2025-06-14T06:00,maipu,57.7,57.9,-33.5106,-70.7578,open-meteo
2025-06-14T07:00,maipu,40.7,40.9,-33.5106,-70.7578,open-meteo
2025-06-14T08:00,maipu,33.1,33.2,-33.5106,-70.7578,open-meteo
2025-06-14T09:00,maipu,26.3,26.4,-33.5106,-70.7578,open-meteo
2025-06-14T10:00,maipu,22.4,22.6,-33.5106,-70.7578,open-meteo
2025-06-14T11:00,maipu,25.6,25.7,-33.5106,-70.7578,open-meteo
2025-06-14T12:00,maipu,38.3,38.8,-33.5106,-70.7578,open-meteo
2025-06-14T13:00,maipu,48.2,48.7,-33.5106,-70.7578,open-meteo
2025-06-14T14:00,maipu,53.1,53.9,-33.5106,-70.7578,open-meteo
2025-06-14T15:00,maipu,56.9,58.3,-33.5106,-70.7578,open-meteo
2025-06-14T16:00,maipu,58.3,59.8,-33.5106,-70.7578,open-meteo
2025-06-14T17:00,maipu,39.1,39.5,-33.5106,-70.7578,open-meteo
2025-06-14T18:00,maipu,35.5,35.6,-33.5106,-70.7578,open-meteo
2025-06-14T19:00,maipu,44.1,44.2,-33.5106,-70.7578,open-meteo
2025-06-14T20:00,maipu,54.0,54.0,-33.5106,-70.7578,open-meteo
2025-06-14T21:00,maipu,65.2,65.2,-33.5106,-70.7578,open-meteo
2025-06-14T22:00,maipu,77.8,78.0,-33.5106,-70.7578,open-meteo
2025-06-14T23:00,maipu,87.8,88.2,-33.5106,-70.7578,open-meteo
2025-06-15T00:00,maipu,72.9,76.6,-33.5106,-70.7578,open-meteo
2025-06-15T01:00,maipu,86.8,91.0,-33.5106,-70.7578,open-meteo
2025-06-15T02:00,maipu,101.7,106.6,-33.5106,-70.7578,open-meteo
2025-06-15T03:00,maipu,102.2,106.2,-33.5106,-70.7578,open-meteo
2025-06-15T04:00,maipu,90.8,93.4,-33.5106,-70.7578,open-meteo
2025-06-15T05:00,maipu,75.4,77.3,-33.5106,-70.7578,open-meteo
2025-06-15T06:00,maipu,63.6,65.0,-33.5106,-70.7578,open-meteo
2025-06-15T07:00,maipu,54.6,55.8,-33.5106,-70.7578,open-meteo
2025-06-15T08:00,maipu,48.7,49.6,-33.5106,-70.7578,open-meteo
2025-06-15T09:00,maipu,45.5,46.3,-33.5106,-70.7578,open-meteo
2025-06-15T10:00,maipu,45.1,46.0,-33.5106,-70.7578,open-meteo
2025-06-15T11:00,maipu,51.2,52.0,-33.5106,-70.7578,open-meteo
2025-06-15T12:00,maipu,64.3,65.4,-33.5106,-70.7578,open-meteo
2025-06-15T13:00,maipu,74.7,76.1,-33.5106,-70.7578,open-meteo
2025-06-15T14:00,maipu,81.0,82.9,-33.5106,-70.7578,open-meteo
2025-06-15T15:00,maipu,71.2,74.3,-33.5106,-70.7578,open-meteo
2025-06-15T16:00,maipu,34.8,36.3,-33.5106,-70.7578,open-meteo
2025-06-15T17:00,maipu,25.1,25.7,-33.5106,-70.7578,open-meteo
2025-06-15T18:00,maipu,22.2,22.8,-33.5106,-70.7578,open-meteo
2025-06-15T19:00,maipu,21.0,21.5,-33.5106,-70.7578,open-meteo
2025-06-15T20:00,maipu,16.7,17.2,-33.5106,-70.7578,open-meteo
2025-06-15T21:00,maipu,19.6,20.1,-33.5106,-70.7578,open-meteo
2025-06-15T22:00,maipu,21.9,22.4,-33.5106,-70.7578,open-meteo
2025-06-15T23:00,maipu,27.6,28.1,-33.5106,-70.7578,open-meteo
2025-06-16T00:00,maipu,53.4,55.3,-33.5106,-70.7578,open-meteo
2025-06-16T01:00,maipu,60.1,61.9,-33.5106,-70.7578,open-meteo
2025-06-16T02:00,maipu,67.5,69.4,-33.5106,-70.7578,open-meteo
2025-06-16T03:00,maipu,75.2,76.8,-33.5106,-70.7578,open-meteo
2025-06-16T04:00,maipu,50.4,52.6,-33.5106,-70.7578,open-meteo
2025-06-16T05:00,maipu,17.1,18.7,-33.5106,-70.7578,open-meteo
2025-06-16T06:00,maipu,12.8,13.8,-33.5106,-70.7578,open-meteo
2025-06-16T07:00,maipu,10.6,11.3,-33.5106,-70.7578,open-meteo
2025-06-16T08:00,maipu,9.0,9.4,-33.5106,-70.7578,open-meteo
2025-06-16T09:00,maipu,8.9,9.2,-33.5106,-70.7578,open-meteo
2025-06-16T10:00,maipu,10.2,10.4,-33.5106,-70.7578,open-meteo
2025-06-16T11:00,maipu,13.4,13.6,-33.5106,-70.7578,open-meteo
2025-06-16T12:00,maipu,31.0,31.2,-33.5106,-70.7578,open-meteo
2025-06-16T13:00,maipu,43.2,44.1,-33.5106,-70.7578,open-meteo
2025-06-16T14:00,maipu,54.7,55.5,-33.5106,-70.7578,open-meteo
2025-06-16T15:00,maipu,41.7,43.0,-33.5106,-70.7578,open-meteo
2025-06-16T16:00,maipu,35.9,36.7,-33.5106,-70.7578,open-meteo
